root_id,super_class,cell_class,cell_type,top_nt,top_nt_conf,side,nerve
720575940628307026,optic,LOP>ME.LO,Am1,gaba,0.8753732832984362,right,
720575940605793894,optic,LO>LOP,T5b,acetylcholine,0.6523695917417704,right,
720575940605819680,optic,ME>LO.LOP,TmY5a,glutamate,0.6635911261794887,right,
720575940600071689,optic,LO>LOP,T5b,acetylcholine,0.5741168702153358,right,
720575940600124169,optic,LO>LOP,T5b,acetylcholine,0.5817661026207082,right,
720575940603714652,optic,LO>LOP,T5b,acetylcholine,0.6076189168263877,right,
720575940616904889,optic,LO>LOP,T5b,acetylcholine,0.748678852063863,right,
720575940616949977,optic,ME>LOP,T4b,acetylcholine,0.7049551939813339,right,
720575940616154580,optic,ME>LO.LOP,TmY5a,glutamate,0.5531878852025055,right,
720575940616163189,optic,ME>LO.LOP,TmY5a,glutamate,0.562958758357506,right,
720575940616174292,optic,LO>LOP,T5b,acetylcholine,0.4672437820297305,right,
720575940616219353,optic,LO>LOP,T5b,acetylcholine,0.7299938538290902,right,
720575940616300230,optic,ME>LO,TmY5a,glutamate,0.5832755977809405,right,
720575940617109435,optic,ME>LO.LOP,TmY5a,glutamate,0.7070248771849951,right,
720575940617109691,optic,ME>LO.LOP,TmY5a,glutamate,0.6737125455551971,right,
720575940617110233,optic,LO>LOP,T5b,acetylcholine,0.5065591521947119,right,
720575940617161617,optic,ME>LO.LOP,TmY5a,glutamate,0.618673999010821,right,
720575940634866799,optic,LO>LOP,T5b,acetylcholine,0.5642499051305624,right,
720575940634895002,optic,LO>LOP,T5b,acetylcholine,0.603418581736995,right,
720575940634922906,optic,ME>LOP,T4b,acetylcholine,0.6584880209362933,right,
720575940652678390,optic,ME>LO.LOP,TmY5a,glutamate,0.6763921352283726,right,
720575940654668193,optic,LO>LOP,T5b,acetylcholine,0.6198898375646693,right,
720575940658428033,optic,ME>LOP,T4b,acetylcholine,0.5917821051865089,right,
720575940634694240,optic,ME>LO.LOP,TmY5a,glutamate,0.5457520820817986,right,
720575940634737633,optic,ME>LO.LOP,TmY5a,glutamate,0.6643979685355539,right,
720575940605547552,optic,ME>LOP,T4b,acetylcholine,0.5375157624114493,right,
720575940647826052,optic,ME>LOP,T4b,acetylcholine,0.5084790539759094,right,
720575940647828356,optic,LO>LOP,T5b,acetylcholine,0.7298150226450872,right,
720575940647935028,visual_projection,bilateral,LT66,acetylcholine,0.8614002506925973,left,
720575940648290436,optic,ME>LO.LOP,TmY5a,glutamate,0.6184078530821494,right,
720575940649378681,optic,ME>LOP,T4b,acetylcholine,0.721523686777013,right,
720575940650510326,optic,ME>LO.LOP,TmY5a,glutamate,0.5790850478938006,right,
720575940652632566,optic,ME>LO.LOP,TmY5a,glutamate,0.7471872511226775,right,
720575940633297107,optic,LO>LOP,T5b,acetylcholine,0.7373894516488901,right,
720575940636024671,optic,ME>LO.LOP,TmY5a,glutamate,0.7553291335006984,right,
720575940633442335,optic,ME>LO.LOP,TmY5a,glutamate,0.6015020577494071,right,
720575940633446431,optic,ME>LO,TmY5a,glutamate,0.6332550665742022,right,
720575940633497826,optic,ME>LOP,T4b,acetylcholine,0.4811550759781657,right,
720575940633498849,optic,ME>LO.LOP,TmY5a,glutamate,0.7391698676698013,right,
720575940633499929,optic,LO>LOP,T5b,acetylcholine,0.5212400782279539,right,
720575940632971591,optic,ME>LO.LOP,TmY5a,glutamate,0.5867914576134184,right,
720575940633078829,optic,LO>LOP,T5b,acetylcholine,0.545415211188234,right,
720575940633142497,optic,LO>LOP,T5b,acetylcholine,0.505097703385629,right,
720575940633148638,optic,ME>LO.LOP,TmY5a,glutamate,0.7613956313237379,right,
720575940607584898,optic,ME>LO.LOP,TmY5a,glutamate,0.755330773429731,right,
720575940607638485,optic,ME>LO.LOP,TmY5a,glutamate,0.6350093040846355,right,
720575940606077374,optic,LO>LOP,T5b,acetylcholine,0.6403285372125814,right,
720575940634034457,optic,LO>LOP,T5b,acetylcholine,0.564703521970039,right,
720575940633602131,optic,ME>LO.LOP,TmY5a,glutamate,0.5448821804314234,right,
720575940631778444,optic,ME>LO.LOP,TmY5a,glutamate,0.6767532265476668,right,
720575940631402956,optic,ME>LO.LOP,TmY5a,glutamate,0.6811074453067122,right,
720575940631884818,optic,ME>LO.LOP,TmY5a,glutamate,0.6609591470069276,right,
720575940631888524,optic,ME>LOP,T4b,acetylcholine,0.6598722837733896,right,
720575940632076089,optic,ME>LO.LOP,TmY5a,glutamate,0.6046703082342028,right,
720575940632079540,optic,ME>LOP,T4b,acetylcholine,0.714790389307853,right,
720575940631642220,optic,ME>LO.LOP,TmY5a,glutamate,0.713095795491287,right,
720575940631674593,optic,ME>LO.LOP,TmY5a,glutamate,0.7251118151765094,right,
720575940631723821,optic,ME>LO.LOP,TmY5a,glutamate,0.6616088701632787,right,
720575940632370605,optic,ME>LO.LOP,TmY5a,glutamate,0.6488545863069926,right,
720575940632632365,optic,LO>LOP,T5b,acetylcholine,0.583711323279505,right,
720575940632114755,optic,ME>LO,TmY5a,glutamate,0.6097751952783526,right,
720575940647630724,optic,ME>LO.LOP,TmY5a,glutamate,0.8118311346557661,right,
720575940647685172,optic,ME>LO.LOP,TmY5a,glutamate,0.6838894197885799,right,
720575940608410325,optic,ME>LO.LOP,TmY5a,glutamate,0.56983707534905,right,
720575940632889645,optic,ME>LOP,T4b,acetylcholine,0.6493241392339514,right,
720575940630460727,optic,ME>LO.LOP,TmY5a,glutamate,0.6396174038990673,right,
720575940630507116,optic,ME>LOP,T4b,acetylcholine,0.6388692827868303,right,
720575940630955700,optic,LO>LOP,T5b,acetylcholine,0.6998731580435983,right,
720575940630964561,optic,LO>LOP,T5b,acetylcholine,0.5509165093728701,right,
720575940630988113,optic,ME>LOP,T4b,acetylcholine,0.6795953597608707,right,
720575940631007799,optic,ME>LO.LOP,TmY5a,glutamate,0.6484093983536922,right,
720575940631024209,optic,LO>LOP,T5b,acetylcholine,0.6199602666690407,right,
720575940630700684,optic,ME>LOP,T4b,acetylcholine,0.6446886481813985,right,
720575940631141317,optic,ME>LO.LOP,TmY5a,glutamate,0.6702120277408578,right,
720575940631152069,optic,ME>LO.LOP,TmY5a,glutamate,0.6906153098378285,right,
720575940631241743,optic,ME>LO.LOP,TmY5a,glutamate,0.6449193760161489,right,
720575940631330263,optic,LO>LOP,T5b,acetylcholine,0.5373003081220458,right,
720575940609201347,optic,LO>LOP,T5b,acetylcholine,0.5661839567359344,right,
720575940646864948,optic,ME>LOP,T4b,acetylcholine,0.6178978429139561,right,
720575940646927924,optic,LO>LOP,T5b,acetylcholine,0.6293290123073602,right,
720575940635951471,optic,ME>LOP,T4b,acetylcholine,0.5563765272150862,right,
720575940636118895,optic,LO>LOP,T5b,acetylcholine,0.6937545949708329,right,
720575940636286644,optic,ME>LO.LOP,TmY5a,glutamate,0.5331886619348107,right,
720575940630423547,optic,ME>LO.LOP,TmY5a,glutamate,0.6348266867473921,right,
720575940630255447,optic,ME>LO.LOP,TmY5a,glutamate,0.6882162283782093,right,
720575940630285356,optic,ME,Mi10,acetylcholine,0.8892428223242852,right,
720575940630299127,optic,LO>LOP,T5b,acetylcholine,0.6627203901767409,right,
720575940630588367,optic,LO>LOP,T5b,acetylcholine,0.6016361243326636,right,
720575940630590326,optic,LOP,LPi02,glutamate,0.5321734298669328,right,
720575940630364160,optic,LO>LOP,T5b,acetylcholine,0.5111661198680428,right,
720575940630418263,optic,ME>LOP,T4b,acetylcholine,0.5039638243351623,right,
720575940608920075,optic,ME>LOP,T4b,acetylcholine,0.5115836044033812,right,
720575940609043925,optic,LO>LOP,T5b,acetylcholine,0.6122640959864485,right,
720575940630729320,optic,LO>LOP,T5b,acetylcholine,0.592283835914895,right,
720575940630782283,optic,ME>LO.LOP,TmY5a,glutamate,0.5583824723567297,right,
720575940630852931,optic,ME>LO.LOP,TmY5a,glutamate,0.583234724674132,right,
720575940630442711,optic,ME>LO.LOP,TmY5a,glutamate,0.6610003266787513,right,
720575940629905255,optic,ME>LOP,T4b,acetylcholine,0.6803779950473736,right,
720575940629933762,optic,ME>LOP,T4b,acetylcholine,0.5692611095895093,right,
720575940630003703,optic,ME>LO.LOP,TmY5a,glutamate,0.5778247089983195,right,
720575940630020567,optic,ME>LO.LOP,TmY5a,glutamate,0.6464508192059562,right,
720575940630046846,optic,ME>LO.LOP,TmY5a,glutamate,0.7396609814242321,right,
720575940630067676,optic,LO>LOP,T5b,acetylcholine,0.6540416613390688,right,
720575940630156631,optic,ME>LO.LOP,TmY5a,glutamate,0.6579386896127458,right,
720575940630176503,optic,ME>LO.LOP,TmY5a,glutamate,0.5588378349693813,right,
720575940630202306,optic,ME>LO.LOP,TmY5a,glutamate,0.6980436080660061,right,
720575940610133955,optic,LOP>LO.ME,Y12,glutamate,0.624327502952285,right,
720575940610294979,optic,LO>LOP,T5b,acetylcholine,0.7030063549697589,right,
720575940609293660,optic,ME>LOP,T4b,acetylcholine,0.5488332566086151,right,
720575940609499000,optic,ME>LOP,T4b,acetylcholine,0.6728443814216915,right,
720575940609553476,optic,LO>LOP,T5b,acetylcholine,0.5523010694417492,right,
720575940609574468,optic,ME>LOP,T4b,acetylcholine,0.6578335508084885,right,
720575940630334459,optic,ME>LOP,T4b,acetylcholine,0.6690032767037645,right,
720575940629172679,optic,ME>LO.LOP,TmY5a,glutamate,0.5735837221390888,right,
720575940629176023,optic,LO>LOP,T5b,acetylcholine,0.5338435455531155,right,
720575940629260035,optic,LO>LOP,T5b,acetylcholine,0.6561239278272925,right,
720575940629263610,optic,LO>LOP,T5b,acetylcholine,0.6007077401927362,right,
720575940629264492,optic,ME>LO.LOP,TmY5a,glutamate,0.7322028795369213,right,
720575940629492071,optic,ME>LO.LOP,TmY5a,glutamate,0.7247220485311227,right,
720575940637727066,optic,LO>LOP,T5b,acetylcholine,0.6081776430248925,right,
720575940636513399,optic,ME>LO.LOP,TmY5a,glutamate,0.5559148903000491,right,
720575940636529765,optic,LO>LOP,T5b,acetylcholine,0.632623379329601,right,
720575940636571749,optic,ME>LO.LOP,TmY5a,glutamate,0.628765972253339,right,
720575940610397230,optic,LO>LOP,T5b,acetylcholine,0.58318659476354,right,
720575940610623089,optic,ME>LOP,T4b,acetylcholine,0.6397190487752261,right,
720575940609907298,optic,ME>LOP,T4b,acetylcholine,0.7196927836092298,right,
720575940629667945,optic,ME>LO.LOP,TmY5a,glutamate,0.7057316517213252,right,
720575940629742714,optic,ME>LO.LOP,TmY5a,glutamate,0.6409402340578758,right,
720575940629379407,optic,ME>LO.LOP,TmY5a,glutamate,0.7540835250487881,right,
720575940628618106,optic,LO>LOP,T5b,acetylcholine,0.6545849594707567,right,
720575940637320169,optic,ME>LO.LOP,TmY5a,glutamate,0.6733469528009994,right,
720575940628793243,optic,ME>LOP,T4b,acetylcholine,0.5433738669748713,right,
720575940628805019,optic,LO>LOP,T5b,acetylcholine,0.4709405833278263,right,
720575940628842951,optic,LO>LOP,T5b,acetylcholine,0.5372756350295634,right,
720575940628852423,optic,ME>LO.LOP,TmY5a,glutamate,0.6935200624562986,right,
720575940628471375,optic,ME>LO.LOP,TmY5a,glutamate,0.7217667150067151,right,
720575940628494588,optic,LO>LOP,T5b,acetylcholine,0.5515732865648459,right,
720575940629328463,optic,ME>LO.LOP,TmY5a,glutamate,0.6306802153369135,right,
720575940628861435,optic,ME>LOP,T4b,acetylcholine,0.7740617369717929,right,
720575940629075499,optic,ME>LO.LOP,TmY5a,glutamate,0.5891771904521481,right,
720575940629117699,optic,ME>LO.LOP,TmY5a,glutamate,0.7013421083821458,right,
720575940628731140,descending,,DNp27,serotonin,0.791914260463502,left,CV
720575940610805858,optic,LO>LOP,T5b,acetylcholine,0.607178221958083,right,
720575940610907654,optic,ME>LOP,T4b,acetylcholine,0.5440005840045434,right,
720575940629532794,optic,ME>LO.LOP,TmY5a,glutamate,0.6326759862583776,right,
720575940627879496,optic,ME>LO.LOP,TmY5a,glutamate,0.7347589032144829,right,
720575940627887356,optic,ME>LOP,T4b,acetylcholine,0.6792043583914349,right,
720575940628083530,optic,LO>LOP,T5b,acetylcholine,0.5912570765990174,right,
720575940637766878,optic,ME>LO.LOP,TmY5a,glutamate,0.7098563022475222,right,
720575940637991401,optic,ME>LOP,T4b,acetylcholine,0.5779759994975563,right,
720575940628217832,optic,ME>LO.LOP,TmY5a,glutamate,0.7150408492811009,right,
720575940628358068,optic,ME>LOP,T4b,acetylcholine,0.723988818647757,right,
720575940611333841,optic,ME>LOP,T4b,acetylcholine,0.7142507489790405,right,
720575940611508629,optic,ME>LO.LOP,TmY5a,glutamate,0.7266723908145761,right,
720575940611755286,optic,ME>LOP,T4b,acetylcholine,0.5625089330417528,right,
720575940628663281,optic,ME>LO.LOP,TmY5a,glutamate,0.6827610707129201,right,
720575940628383560,optic,ME>LO.LOP,TmY5a,glutamate,0.602113162244474,right,
720575940628409674,optic,ME>LOP,T4b,acetylcholine,0.5066737383745581,right,
720575940628434673,optic,ME>LO.LOP,TmY5a,glutamate,0.7020589398366522,right,
720575940628149002,optic,ME>LO.LOP,TmY5a,glutamate,0.7128665106526516,right,
720575940628154985,optic,ME>LO.LOP,TmY5a,glutamate,0.6646841624523565,right,
720575940627061946,optic,ME>LO.LOP,TmY5a,glutamate,0.6461022538899976,right,
720575940627348841,optic,LO>LOP,T5b,acetylcholine,0.7115638869273548,right,
720575940627372565,optic,LO>LOP,T5b,acetylcholine,0.5993860691451421,right,
720575940627484041,optic,LO>LOP,T5b,acetylcholine,0.6563843635541867,right,
720575940627181854,optic,ME>LO.LOP,TmY5a,glutamate,0.6589724582147575,right,
720575940627887888,optic,LO>LOP,T5b,acetylcholine,0.6841687893617664,right,
720575940627541736,optic,ME>LOP,T4b,acetylcholine,0.4872832211862916,right,
720575940627552584,optic,ME>LO.LOP,TmY5a,glutamate,0.6302393542073103,right,
720575940627584787,optic,LO>LOP,T5b,acetylcholine,0.6380374434032224,right,
720575940627606801,optic,LOP>LO.ME,Y12,glutamate,0.647049976060869,right,
720575940627661640,optic,LO>LOP,T5b,acetylcholine,0.5450107715165671,right,
720575940612110946,optic,LO>LOP,T5b,acetylcholine,0.6044019751181092,right,
720575940645949294,optic,ME>LOP,T4b,acetylcholine,0.6407311263492701,right,
720575940638037318,optic,LO>LOP,T5b,acetylcholine,0.5925009146595985,right,
720575940628120296,optic,ME>LO.LOP,TmY5a,glutamate,0.5381463477543276,right,
720575940627842792,optic,LO>LOP,T5b,acetylcholine,0.6857133601890512,right,
720575940626580773,optic,ME>LO.LOP,TmY5a,glutamate,0.6728411132749084,right,
720575940626642344,optic,ME>LO.LOP,TmY5a,glutamate,0.4873200636175911,right,
720575940626740404,optic,LO>LOP,T5b,acetylcholine,0.4979098551523256,right,
720575940626849072,optic,ME>LO.LOP,TmY5a,glutamate,0.6848131623486848,right,
720575940638136922,optic,ME>LO.LOP,TmY5a,glutamate,0.6523594101667972,right,
720575940638274879,optic,ME>LO.LOP,TmY5a,glutamate,0.6116672548997407,right,
720575940638471768,optic,LO>LOP,T5b,acetylcholine,0.6308178289307985,right,
720575940627053903,optic,ME>LO.LOP,TmY5a,glutamate,0.594634840346988,right,
720575940626767618,optic,ME>LOP,T4b,acetylcholine,0.5739027257039023,right,
720575940626822146,optic,ME>LO.LOP,TmY5a,glutamate,0.6670140612514149,right,
720575940626927887,optic,ME>LO.LOP,TmY5a,glutamate,0.6705320073374037,right,
720575940612489113,optic,LO>LOP,T5b,acetylcholine,0.5143274264214737,right,
720575940612030437,optic,LO>LOP,T5b,acetylcholine,0.6024113528241597,right,
720575940612064997,optic,LO>LOP,T5b,acetylcholine,0.6291015540950258,right,
720575940627243052,optic,ME>LO.LOP,TmY5a,glutamate,0.6542188421827265,right,
720575940627278340,visual_centrifugal,,cML02,acetylcholine,0.9873686389857118,left,
720575940626148185,optic,ME>LO.LOP,TmY5a,glutamate,0.6213567286564314,right,
720575940626177176,optic,ME>LOP,T4b,acetylcholine,0.7189908983004207,right,
720575940626231498,optic,ME>LO.LOP,TmY5a,glutamate,0.5575808477866265,right,
720575940626313316,optic,ME>LO.LOP,TmY5a,glutamate,0.512356521314628,right,
720575940626365758,optic,ME>LO.LOP,TmY5a,glutamate,0.7112946614708419,right,
720575940626418020,optic,ME>LO.LOP,TmY5a,glutamate,0.5828040343072745,right,
720575940626079376,optic,ME>LO.LOP,TmY5a,glutamate,0.6942323252809426,right,
720575940626124839,optic,ME>LO.LOP,TmY5a,glutamate,0.6183750891433464,right,
720575940612768405,optic,LO>LOP,T5b,acetylcholine,0.787597002087475,right,
720575940612790442,optic,LO>LOP,T5b,acetylcholine,0.6797947870382085,right,
720575940612156968,optic,ME>LO.LOP,TmY5a,glutamate,0.6398165151734991,right,
720575940612186803,optic,LO>LOP,T5b,acetylcholine,0.5582812477194203,right,
720575940612235586,optic,ME>LOP,T4b,acetylcholine,0.6741058931339988,right,
720575940612329934,optic,ME>LO.LOP,TmY5a,glutamate,0.4967890530748766,right,
720575940626521744,optic,ME>LO.LOP,TmY5a,glutamate,0.6841901603309407,right,
720575940626276400,optic,ME>LO.LOP,TmY5a,glutamate,0.6561098984359177,right,
720575940625101496,optic,ME>LO.LOP,TmY5a,glutamate,0.7451164974497022,right,
720575940625195303,optic,ME>LO.LOP,TmY5a,glutamate,0.65767712114769,right,
720575940626050490,optic,ME>LOP,T4b,acetylcholine,0.6809401489463786,right,
720575940625683431,optic,ME>LO.LOP,TmY5a,glutamate,0.7258190661278318,right,
720575940625703975,optic,ME>LOP,T4b,acetylcholine,0.5990362607952554,right,
720575940625883454,optic,ME>LOP,T4b,acetylcholine,0.7001588889225268,right,
720575940625371024,optic,LO>LOP,T5b,acetylcholine,0.5957725932138189,right,
720575940625414380,optic,ME>LO.LOP,TmY5a,glutamate,0.6123858949842222,right,
720575940612962730,optic,LO>LOP,T5b,acetylcholine,0.5893081364936786,right,
720575940613020018,optic,LO>LOP,T5b,acetylcholine,0.6679121092105128,right,
720575940613046499,optic,ME>LO.LOP,TmY5a,glutamate,0.6251750315179393,right,
720575940613056218,optic,LO>LOP,T5b,acetylcholine,0.6982833976094981,right,
720575940613109362,optic,ME>LO.LOP,TmY5a,glutamate,0.6623180096793472,right,
720575940625979667,optic,ME>LO.LOP,TmY5a,glutamate,0.615823360798059,right,
720575940625995312,optic,ME>LO.LOP,TmY5a,glutamate,0.6464184863940603,right,
720575940638965181,optic,ME>LO.LOP,TmY5a,glutamate,0.6208313711689344,right,
720575940625013948,optic,LO>LOP,T5b,acetylcholine,0.6358210991386014,right,
720575940625052233,optic,ME>LOP,T4b,acetylcholine,0.543819339093913,right,
720575940624795883,optic,ME>LO.LOP,TmY5a,glutamate,0.7106733268117181,right,
720575940625295084,optic,ME>LO.LOP,TmY5a,glutamate,0.5774786492783018,right,
720575940624842483,optic,ME>LO.LOP,TmY5a,glutamate,0.5623992109251387,right,
720575940624874167,optic,ME>LO.LOP,TmY5a,glutamate,0.5909296153134787,right,
720575940624956903,optic,ME>LO.LOP,TmY5a,glutamate,0.6120976427182516,right,
720575940613248435,optic,LO>LOP,T5b,acetylcholine,0.6570688564748679,right,
720575940613291749,optic,LO>LOP,T5b,acetylcholine,0.6014686216332528,right,
720575940613400037,optic,ME>LO.LOP,TmY5a,glutamate,0.6372065807147258,right,
720575940612922163,optic,ME>LO.LOP,TmY5a,glutamate,0.5861185132849521,right,
720575940625564362,optic,ME>LO.LOP,TmY5a,glutamate,0.64376759040958,right,
720575940625567762,optic,LO>LOP,T5b,acetylcholine,0.5433262018632791,right,
720575940625584627,optic,ME>LO.LOP,TmY5a,glutamate,0.6122081167962011,right,
720575940625634028,optic,ME>LO.LOP,TmY5a,glutamate,0.6389536298635504,right,
720575940625663280,optic,LO>LOP,T5b,acetylcholine,0.5360348724262592,right,
720575940624090602,optic,ME>LO.LOP,TmY5a,glutamate,0.7159191189006808,right,
720575940623847935,optic,LOP>LO.ME,Y12,glutamate,0.5886601223581318,right,
720575940624112381,optic,ME>LO.LOP,TmY5a,glutamate,0.6916995227857291,right,
720575940624271911,optic,ME>LO.LOP,TmY5a,glutamate,0.6670547298270972,right,
720575940624323657,optic,LO>LOP,T5b,acetylcholine,0.5340268794471704,right,
720575940624385772,optic,ME>LOP,T4b,acetylcholine,0.6157679711255466,right,
720575940624514547,optic,LO>LOP,T5b,acetylcholine,0.4998686050575333,right,
720575940624829989,optic,LO>LOP,T5b,acetylcholine,0.558690695755767,right,
720575940624566456,optic,ME>LO.LOP,TmY5a,glutamate,0.7065146731337222,right,
720575940613445746,optic,ME>LO.LOP,TmY5a,glutamate,0.5979640876425172,right,
720575940613468397,optic,ME>LO.LOP,TmY5a,glutamate,0.6162851126314948,right,
720575940613606575,optic,LO>LOP,T5b,acetylcholine,0.6723439603464537,right,
720575940613684911,optic,ME>LO.LOP,TmY5a,glutamate,0.669997666159877,right,
720575940639210062,optic,ME>LOP,T4b,acetylcholine,0.5777014590231478,right,
720575940639349632,optic,ME>LO.LOP,TmY5a,glutamate,0.72722640855784,right,
720575940639464867,optic,LO>LOP,T5b,acetylcholine,0.6570848216749032,right,
720575940623280127,optic,LO>LOP,T5b,acetylcholine,0.6681547913272249,right,
720575940623296507,optic,LO>LOP,T5b,acetylcholine,0.7374768861006799,right,
720575940623544712,optic,LO>LOP,T5b,acetylcholine,0.4751821411715224,right,
720575940639618432,optic,LO>LOP,T5b,acetylcholine,0.5661964448835571,right,
720575940639665469,optic,ME>LOP,T4b,acetylcholine,0.6421012679295222,right,
720575940623337510,optic,LO>LOP,T5b,acetylcholine,0.5034114238789037,right,
720575940623362122,optic,ME>LOP,T4b,acetylcholine,0.6452985520101828,right,
720575940623374861,optic,ME>LO.LOP,TmY5a,glutamate,0.6869838259564527,right,
720575940623495974,optic,ME>LO.LOP,TmY5a,glutamate,0.7006044360572284,right,
720575940623674879,optic,ME>LO.LOP,TmY5a,glutamate,0.6021181724046318,right,
720575940644827428,optic,ME>LO.LOP,TmY5a,glutamate,0.49929594006742,right,
720575940613802090,optic,ME>LO.LOP,TmY5a,glutamate,0.6349145727942291,right,
720575940624011784,optic,LO>LOP,T5b,acetylcholine,0.376220180826746,right,
720575940624051348,optic,ME>LOP,T4b,acetylcholine,0.6243207137587906,right,
720575940624078921,optic,ME>LO.LOP,TmY5a,glutamate,0.5656142625786114,right,
720575940624084149,optic,ME>LO.LOP,TmY5a,glutamate,0.7029215366330182,right,
720575940622732713,optic,ME>LO.LOP,TmY5a,glutamate,0.7373962501069634,right,
720575940622756707,optic,LO>LOP,T5b,acetylcholine,0.6731313861549325,right,
720575940622420189,optic,ME>LOP,T4b,acetylcholine,0.6859026553170684,right,
720575940622436641,optic,LO>LOP,T5b,acetylcholine,0.5815805752190493,right,
720575940622779775,optic,ME>LOP,T4b,acetylcholine,0.6969589655939977,right,
720575940623007326,optic,ME>LO,TmY5a,glutamate,0.6228668826002771,right,
720575940623087507,optic,ME>LO.LOP,TmY5a,glutamate,0.652203421420128,right,
720575940623165608,optic,LO>LOP,T5b,acetylcholine,0.5793170407607529,right,
720575940614296214,optic,LO>LOP,T5b,acetylcholine,0.7019476485269883,right,
720575940614404970,optic,ME>LO.LOP,TmY5a,glutamate,0.6832196190704414,right,
720575940644439456,optic,ME>LO.LOP,TmY5a,glutamate,0.6150108233103367,right,
720575940644506135,optic,ME>LOP,T4b,acetylcholine,0.6278395952206951,right,
720575940644741412,optic,ME>LOP,T4b,acetylcholine,0.5042928929918385,right,
720575940644796951,optic,ME>LO.LOP,TmY5a,glutamate,0.4938319938277567,right,
720575940623199965,optic,ME>LO,TmY5a,glutamate,0.7153650680770145,right,
720575940623200280,optic,ME>LO.LOP,TmY5a,glutamate,0.5175289678447608,right,
720575940621949022,optic,LO>LOP,T5b,acetylcholine,0.5648292577154986,right,
720575940621684318,optic,ME>LOP,T4b,acetylcholine,0.7033826197227921,right,
720575940622385869,optic,LO>LOP,T5b,acetylcholine,0.5591865530734638,right,
720575940621988084,optic,ME>LO.LOP,TmY5a,glutamate,0.6554309747597669,right,
720575940622040742,optic,ME>LO.LOP,TmY5a,glutamate,0.7358108694087037,right,
720575940622107312,optic,ME>LOP,T4b,acetylcholine,0.7387437399596908,right,
720575940622181670,optic,ME>LO.LOP,TmY5a,glutamate,0.5567887652669445,right,
720575940622313084,optic,ME>LO.LOP,TmY5a,glutamate,0.6892619926289729,right,
720575940641037696,optic,ME>LOP,T4b,acetylcholine,0.6756625793836672,right,
720575940622565572,optic,ME,Mi10,acetylcholine,0.8556175930616171,right,
720575940622574605,optic,ME>LO.LOP,TmY5a,glutamate,0.640537420513634,right,
720575940622594857,optic,ME>LO.LOP,TmY5a,glutamate,0.7041455071830554,right,
720575940614672786,optic,LO>LOP,T5b,acetylcholine,0.5680077234122365,right,
720575940614686662,optic,ME>LOP,T4b,acetylcholine,0.7199331891804148,right,
720575940614708642,optic,LO>LOP,T5b,acetylcholine,0.5754965603168896,right,
720575940622710655,optic,LO>LOP,T5b,acetylcholine,0.7511785019021892,right,
720575940620928321,optic,LO>LOP,T5b,acetylcholine,0.5415410436915677,right,
720575940620581893,optic,ME>LO.LOP,TmY5a,glutamate,0.7019888370941889,right,
720575940620645709,optic,LO>LOP,T5b,acetylcholine,0.5657570687607638,right,
720575940621123905,optic,ME>LO.LOP,TmY5a,glutamate,0.6957518472983838,right,
720575940620859489,optic,ME>LO.LOP,TmY5a,glutamate,0.5905959489579214,right,
720575940621234927,optic,ME>LOP,T4b,acetylcholine,0.5572636528055835,right,
720575940621354991,optic,ME>LOP,T4b,acetylcholine,0.6973560658630374,right,
720575940620953583,optic,ME>LO.LOP,TmY5a,glutamate,0.679454061289081,right,
720575940640591924,optic,LO>LOP,T5b,acetylcholine,0.4606558261333403,right,
720575940640595252,optic,LO>LOP,T5b,acetylcholine,0.6141151695628769,right,
720575940640632893,optic,ME>LO.LOP,TmY5a,glutamate,0.6962679804397938,right,
720575940640753104,optic,LO>LOP,T5b,acetylcholine,0.5105942870401898,right,
720575940621467574,optic,ME>LO.LOP,TmY5a,glutamate,0.5942631376671734,right,
720575940621623686,optic,ME>LO.LOP,TmY5a,glutamate,0.7071947545606554,right,
720575940614971550,optic,ME>LOP,T4b,acetylcholine,0.575258601689053,right,
720575940621846883,optic,ME>LO.LOP,TmY5a,glutamate,0.6407321366196317,right,
720575940641441525,optic,ME>LO.LOP,TmY5a,glutamate,0.6112727970398497,right,
720575940641563188,optic,LO>LOP,T5b,acetylcholine,0.5110663609631052,right,
720575940641563700,optic,LO>LOP,T5b,acetylcholine,0.5660265300578707,right,
720575940620525695,optic,ME>LO.LOP,TmY5a,glutamate,0.6158101923101662,right,
720575940620534624,optic,LO>LOP,T5b,acetylcholine,0.5588125350208435,right,
720575940620274566,optic,LO>LOP,T5b,acetylcholine,0.5934433887506425,right,
720575940620327956,optic,ME>LO.LOP,TmY5a,glutamate,0.6587190071806227,right,
720575940620765888,optic,ME>LO.LOP,TmY5a,glutamate,0.7444989534364274,right,
720575940615681292,optic,ME>LO.LOP,TmY5a,glutamate,0.6255712701351879,right,
720575940615171467,optic,ME>LOP,T4b,acetylcholine,0.645183298238403,right,
720575940615220383,optic,ME>LO.LOP,TmY5a,glutamate,0.6917156700610199,right,
720575940615229346,optic,ME>LOP,T4b,acetylcholine,0.7208207138681098,right,
720575940615239285,optic,ME>LOP,T4b,acetylcholine,0.6168524229198951,right,
720575940620864877,optic,LO>LOP,T5b,acetylcholine,0.5306040883514827,right,
720575940620896240,optic,ME>LO.LOP,TmY5a,glutamate,0.6828611593026854,right,
720575940620917697,optic,ME>LO.LOP,TmY5a,glutamate,0.6400257807498302,right,
720575940619022757,optic,LO>LOP,T5b,acetylcholine,0.6238879728081594,right,
